,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
E6,0,2.66942976198139,0.927,0,0,E6,up
E7,1.54497920547295e-222,0.620237618371187,0.432,0,5.65601437331593e-218,E7,up
STMN1,2.09665068403567e-211,1.20613970673023,0.853,0.423,7.67562848918617e-207,STMN1,up
HMGN2,2.05896380260279e-165,0.969517430780496,0.934,0.721,7.53766058494855e-161,HMGN2,up
CKS1B,3.63090047895639e-164,0.740685422838111,0.652,0.228,1.32923635634114e-159,CKS1B,up
TUBA1B,4.72521152819272e-158,1.0049368441095,0.869,0.575,1.72985268835607e-153,TUBA1B,up
PTMA,1.35103353752755e-157,0.705623264727827,0.993,0.952,4.94599867753459e-153,PTMA,up
SYCP2,3.41062031722744e-156,0.538642048156997,0.627,0.19,1.2485939919338e-151,SYCP2,up
E2,6.33664572562655e-155,0.588998736172009,0.321,0,2.31978263369462e-150,E2,up
NUCKS1,2.55765363978241e-154,0.880947010882066,0.877,0.575,9.36331420987943e-150,NUCKS1,up
DEK,3.70070049888984e-151,0.658457303023072,0.917,0.672,1.35478944563858e-146,DEK,up
PLP2,2.8825773665037e-148,0.796681571167831,0.881,0.555,1.05528274810334e-143,PLP2,up
NPM1,5.35588630227695e-147,0.71494040874985,0.95,0.748,1.96073641640057e-142,NPM1,up
E1,2.60136885160291e-146,0.503932725475469,0.305,0,9.52335122883309e-142,E1,up
NME2,4.14427720922807e-142,0.776131127207491,0.911,0.664,1.5171784435263e-137,NME2,up
SMC1B,2.09273544759699e-141,0.424782359849277,0.501,0.108,7.66129520010781e-137,SMC1B,up
MCM2,4.62888089363689e-140,0.490394473981974,0.515,0.125,1.69458700635153e-135,MCM2,up
TAGLN2,1.31141637709699e-139,0.775202994464621,0.947,0.775,4.80096421491438e-135,TAGLN2,up
SMC4,1.0429366089365e-138,0.701605233099437,0.82,0.443,3.81808663165565e-134,SMC4,up
KRT5,8.70973935789579e-137,0.83168907350139,0.945,0.646,3.18854848153207e-132,KRT5,up
H2AFZ,2.97202486359574e-136,0.799654637471869,0.91,0.701,1.08802858231376e-131,H2AFZ,up
SNRPF,3.98990359103473e-136,0.618183233635875,0.825,0.481,1.4606638056419e-131,SNRPF,up
GAPDH,5.48076939143014e-134,0.731810106773723,0.986,0.926,2.00645486650866e-129,GAPDH,up
RAN,1.53840188271907e-132,0.695299082906484,0.897,0.665,5.63193545244624e-128,RAN,up
SNRPD1,1.56597042856826e-132,0.607639212640323,0.797,0.455,5.73286114194554e-128,SNRPD1,up
S100A2,4.31322892344816e-132,0.900994929322493,0.966,0.762,1.57902997658514e-127,S100A2,up
PPIA,2.31460979115292e-131,0.648245187620396,0.974,0.885,8.47355498443172e-127,PPIA,up
HNRNPA1,7.96549225674117e-131,0.633022686120348,0.941,0.753,2.91608706027038e-126,HNRNPA1,up
TK1,3.14427266271387e-129,0.47470529249548,0.498,0.125,1.15108677909292e-124,TK1,up
RPLP1,4.42767762320926e-129,0.725205940602117,0.993,0.956,1.62092850108068e-124,RPLP1,up
ATAD2,6.06914013270396e-129,0.523916749905648,0.691,0.276,2.22185151118159e-124,ATAD2,up
HNRNPA2B1,7.93492533773493e-129,0.601536446500551,0.977,0.87,2.90489681689138e-124,HNRNPA2B1,up
GGH,1.01041411558693e-128,0.378643779380689,0.484,0.12,3.6990250357522e-124,GGH,up
CENPK,1.14882412890701e-128,0.388490035510995,0.516,0.132,4.20573025351567e-124,CENPK,up
MCM7,4.11674106663803e-128,0.518095073896182,0.647,0.248,1.50709773708551e-123,MCM7,up
UHRF1,6.2106178678436e-127,0.495406765241286,0.477,0.116,2.27364509523886e-122,UHRF1,up
RPS3,2.95799245061457e-126,0.622715414711335,0.979,0.877,1.08289145624549e-121,RPS3,up
NME1,3.87874846664717e-126,0.569087288123374,0.7,0.317,1.41997102615486e-121,NME1,up
HMGB1,1.04087084977075e-125,0.745049455419301,0.961,0.84,3.81052409392573e-121,HMGB1,up
SPRR3,3.21246490290409e-125,-2.374866910318,0.224,0.543,1.17605127630416e-120,SPRR3,down
RPL35,1.21512871793031e-124,0.672984525787363,0.977,0.898,4.44846472347109e-120,RPL35,up
YBX1,1.25854261775629e-124,0.629772589697523,0.956,0.808,4.607398669344e-120,YBX1,up
RPLP0,2.8674773765002e-124,0.705871192427219,0.977,0.89,1.04975479276296e-119,RPLP0,up
LMNB1,3.43451157170039e-124,0.426176726926057,0.54,0.162,1.2573403412838e-119,LMNB1,up
RPS2,1.6350556534145e-123,0.694635240542949,0.981,0.897,5.98577524158515e-119,RPS2,up
CENPF,3.2294427026455e-122,1.0183248754065,0.472,0.125,1.18226667901149e-117,CENPF,up
MCM5,4.36828313289954e-122,0.491360625866956,0.553,0.182,1.59918477212319e-117,MCM5,up
RPS21,9.27310206397778e-122,0.680330830353323,0.979,0.897,3.39478993460163e-117,RPS21,up
TMPO,2.62850191755861e-121,0.537986476017078,0.737,0.353,9.62268266999031e-117,TMPO,up
LSM5,8.18552814629333e-121,0.503941643791224,0.719,0.358,2.99663999907652e-116,LSM5,up
RPL36A,9.59826522949259e-121,0.742394857070634,0.964,0.838,3.51382891786494e-116,RPL36A,up
PCLAF,1.55132550324583e-120,0.485565774958113,0.491,0.129,5.67924753483266e-116,PCLAF,up
PTMS,3.0831191838439e-120,0.74931645929545,0.79,0.446,1.12869910201341e-115,PTMS,up
DNMT1,1.20503956236151e-119,0.500283148293361,0.686,0.303,4.41152933384924e-115,DNMT1,up
MT2A,3.00496587604164e-119,0.995421279806873,0.897,0.626,1.10008795756008e-114,MT2A,up
DNAJC9,3.82328026454432e-119,0.407611864931765,0.583,0.204,1.39966467204703e-114,DNAJC9,up
ENO1,8.2047048380839e-119,0.697868022083889,0.947,0.772,3.00366039417414e-114,ENO1,up
TFDP1,9.43025026694123e-119,0.431995528776028,0.641,0.263,3.45232032022452e-114,TFDP1,up
SMC2,1.72271772988036e-117,0.402430799319361,0.543,0.176,6.30669733731902e-113,SMC2,up
PRC1,1.94265553058271e-117,0.494425457009461,0.481,0.129,7.11186763191025e-113,PRC1,up
MIR924HG,1.99098010663394e-117,0.508948960741706,0.579,0.193,7.28877907237621e-113,MIR924HG,up
FBL,4.9039948689214e-117,0.530740142743856,0.742,0.381,1.79530348156343e-112,FBL,up
MCM4,9.86904231849897e-117,0.412292433369274,0.59,0.207,3.61295770237929e-112,MCM4,up
NCL,2.77912026815299e-116,0.650189371079723,0.917,0.675,1.01740813896813e-111,NCL,up
HLTF,8.26297696915193e-115,0.430977920405839,0.616,0.247,3.02499323863683e-110,HLTF,up
RPS6,1.60670402176031e-114,0.633016802924897,0.98,0.876,5.88198275326232e-110,RPS6,up
RBP1,4.34733213569237e-114,0.513574014454122,0.703,0.31,1.59151482155562e-109,RBP1,up
NUSAP1,2.1570101714566e-113,0.610348483747598,0.551,0.192,7.89659853668545e-109,NUSAP1,up
TPX2,3.88798795022037e-112,0.601740884059465,0.428,0.102,1.42335350869618e-107,TPX2,up
SNRPB,9.20418867034469e-112,0.582765970402053,0.861,0.592,3.36956143032649e-107,SNRPB,up
ATP5MC3,2.97153093606098e-111,0.654229714780144,0.871,0.621,1.08784776038257e-106,ATP5MC3,up
RPS15,5.90341732057562e-111,0.554907859186529,0.984,0.923,2.16118204688953e-106,RPS15,up
UBE2T,1.61223059389691e-110,0.366332399183385,0.417,0.098,5.9022149811972e-106,UBE2T,up
GINS2,1.6487260520307e-109,0.363165735678327,0.405,0.09,6.03582120387918e-105,GINS2,up
RPL10A,7.32834236575579e-109,0.540973574850113,0.955,0.801,2.68283285667954e-104,RPL10A,up
ORC6,8.32060718546485e-109,0.253430915400446,0.387,0.078,3.04609108452683e-104,ORC6,up
TOPBP1,8.40167719030943e-109,0.408597317584956,0.653,0.275,3.07577000260038e-104,TOPBP1,up
PARP1,1.55506947312519e-108,0.448838202953369,0.7,0.34,5.692953834164e-104,PARP1,up
DKC1,2.62180357492932e-108,0.403281016707344,0.576,0.222,9.59816070745874e-104,DKC1,up
MYC,2.89681413709996e-108,0.623675564663936,0.648,0.276,1.06049468745093e-103,MYC,up
TP63,4.17167729397005e-108,0.598324360520402,0.828,0.447,1.5272093405495e-103,TP63,up
WDHD1,6.66379248177578e-108,0.287496248009928,0.439,0.108,2.43954778965329e-103,WDHD1,up
RPL4,8.12108947754403e-108,0.687956199687898,0.931,0.747,2.9730496468341e-103,RPL4,up
RNASEH2A,1.19600240633686e-107,0.316178911073121,0.429,0.109,4.37844520935863e-103,RNASEH2A,up
SLC25A5,1.98696787945549e-107,0.700662893267816,0.906,0.676,7.27409070989862e-103,SLC25A5,up
FBLN1,6.8412536549042e-107,0.397160348832971,0.582,0.215,2.50451455052388e-102,FBLN1,up
RPL22,1.60002586413976e-106,0.538077920111159,0.973,0.862,5.85753468602924e-102,RPL22,up
PTTG1,2.30789982162144e-106,0.765666337181782,0.675,0.329,8.44899045697393e-102,PTTG1,up
CDT1,5.37956025027035e-106,0.314171812310653,0.38,0.074,1.96940321202147e-101,CDT1,up
CBX5,1.25447533530836e-105,0.383895331039133,0.628,0.26,4.59250875503036e-101,CBX5,up
RPL39L,1.99139917090821e-105,0.377544135000692,0.498,0.162,7.29031322477786e-101,RPL39L,up
RPS7,2.10636660463716e-105,0.560066678802479,0.977,0.889,7.71119750291617e-101,RPS7,up
DTL,2.59597393831279e-105,0.354555215207074,0.387,0.08,9.50360099076928e-101,DTL,up
PPIH,3.83126123086895e-105,0.362622583021894,0.621,0.258,1.40258642400882e-100,PPIH,up
ATP5MC1,4.31719260901411e-105,0.52258619329587,0.722,0.386,1.58048104223398e-100,ATP5MC1,up
MIR205HG,2.57953131703867e-104,0.873684792816456,0.878,0.56,9.44340619854688e-100,MIR205HG,up
MT1E,1.02627620489452e-103,0.715509181118123,0.604,0.246,3.75709455849834e-99,MT1E,up
MCM3,2.3309313260181e-103,0.4369068211347,0.53,0.191,8.53330649141965e-99,MCM3,up
LGALS7,2.6875801190545e-103,0.821049785924084,0.756,0.401,9.83896205784662e-99,LGALS7,up
RFC4,5.51720895988894e-103,0.306658772449353,0.49,0.153,2.01979502812574e-98,RFC4,up
ASF1B,6.33098562318499e-103,0.296537293996686,0.416,0.098,2.31771052679179e-98,ASF1B,up
KNL1,7.86262135941402e-103,0.403661829802399,0.395,0.09,2.87842705346788e-98,KNL1,up
SNRPD2,8.51638640807284e-103,0.558229368730851,0.907,0.701,3.11776390013139e-98,SNRPD2,up
RANBP1,1.4164624895561e-102,0.523570145696575,0.727,0.405,5.18552752801594e-98,RANBP1,up
CENPP,9.11821949951183e-102,0.441697481628122,0.655,0.29,3.33808897657629e-97,CENPP,up
LGALS7B,1.10096215049359e-101,0.734733850638285,0.714,0.376,4.03051233674198e-97,LGALS7B,up
RRM1,7.13006364624979e-101,0.392429001904385,0.562,0.218,2.61024500025559e-96,RRM1,up
CLSPN,1.01826362915736e-100,0.303818220631535,0.418,0.103,3.72776131998219e-96,CLSPN,up
MTHFD1,1.51239633688775e-100,0.358633258160345,0.517,0.182,5.53673174971235e-96,MTHFD1,up
E5,2.079589004542e-100,0.350337897028913,0.219,0,7.61316738672782e-96,E5,up
CDK4,3.50196987564627e-100,0.414952976460786,0.571,0.233,1.28203615177534e-95,CDK4,up
RPS8,1.25497996222607e-99,0.560869622422849,0.992,0.94,4.59435614371343e-95,RPS8,up
HMGB2,4.10211470854608e-99,0.695727979913211,0.744,0.413,1.50174317365163e-94,HMGB2,up
PA2G4,8.6847544052905e-99,0.493702543827359,0.815,0.532,3.1794017402328e-94,PA2G4,up
CCT5,9.30109767350682e-99,0.530516623269219,0.804,0.52,3.40503884729411e-94,CCT5,up
ASPM,2.01983367773674e-98,0.707181395319386,0.378,0.088,7.39440911082645e-94,ASPM,up
MKI67,2.48408940873682e-98,0.650155276893532,0.435,0.12,9.09400291644462e-94,MKI67,up
RPL8,2.53042065433992e-97,0.600705904028013,0.979,0.907,9.26361697347301e-93,RPL8,up
NQO1,3.51936145195929e-97,0.634716652169928,0.637,0.308,1.28840303394778e-92,NQO1,up
SNRPE,9.09580659441359e-97,0.446825582404973,0.766,0.444,3.32988383614887e-92,SNRPE,up
C19orf48,1.1713714585697e-96,0.312538213401834,0.5,0.167,4.28827377267781e-92,C19orf48,up
NUDT1,1.53420501164451e-96,0.322446403680806,0.551,0.21,5.61657112712938e-92,NUDT1,up
SMC1A,2.57188953314565e-96,0.464402779017987,0.723,0.384,9.4154303918929e-92,SMC1A,up
DUT,2.725563541146e-96,0.548596469080843,0.699,0.37,9.97801556778138e-92,DUT,up
VSNL1,3.99414384971239e-96,0.32127149141664,0.489,0.154,1.46221612194121e-91,VSNL1,up
HNRNPA3,5.26533758616588e-96,0.519790208724529,0.935,0.743,1.92758743691947e-91,HNRNPA3,up
MRPL3,9.77990914052013e-96,0.414748839597202,0.66,0.331,3.58032693725301e-91,MRPL3,up
ECT2,1.85431431552569e-95,0.46756504992889,0.593,0.258,6.78845927770801e-91,ECT2,up
CDK1,2.78940423141379e-95,0.412250981033542,0.366,0.08,1.02117299507828e-90,CDK1,up
RPS4X,3.39930299080627e-95,0.558642941232755,0.978,0.884,1.24445083190427e-90,RPS4X,up
BRCA2,1.13124910667737e-94,0.290524837542384,0.424,0.115,4.1413898546352e-90,BRCA2,up
HELLS,1.16862799384182e-94,0.35665306906148,0.528,0.186,4.27823022265551e-90,HELLS,up
EBPL,1.59113652374372e-94,0.3929394779188,0.598,0.263,5.82499169977339e-90,EBPL,up
CDKN3,1.67088724488397e-94,0.444296354221251,0.348,0.073,6.11695111479573e-90,CDKN3,up
ANP32B,1.72211989514696e-94,0.52299295120523,0.861,0.613,6.30450872414349e-90,ANP32B,up
CEACAM5,6.68815645616634e-94,-1.7241607388681,0.269,0.525,2.44846719703794e-89,CEACAM5,down
H2AFV,1.36379739834013e-93,0.524551637101506,0.85,0.583,4.99272589558338e-89,H2AFV,up
NDUFB9,1.36548040137671e-93,0.615073909669387,0.866,0.605,4.99888720140001e-89,NDUFB9,up
FANCI,1.40941669756502e-93,0.3072305427847,0.438,0.124,5.15973358811579e-89,FANCI,up
NOLC1,1.64268050791972e-93,0.415227547464596,0.637,0.304,6.01368907144329e-89,NOLC1,up
DIAPH3,2.62534864916113e-93,0.384118820803169,0.381,0.09,9.61113886971398e-89,DIAPH3,up
RPL5,9.35057080701531e-93,0.527428284634565,0.961,0.811,3.42315046674023e-88,RPL5,up
LSM4,1.2316580706388e-92,0.416173369140696,0.722,0.402,4.50897703080158e-88,LSM4,up
C16orf74,1.52780988852979e-92,0.284560770875298,0.476,0.154,5.59315922091869e-88,C16orf74,up
ALDH3A1,1.58436989385292e-92,0.691688632085267,0.491,0.179,5.80021974440616e-88,ALDH3A1,up
CENPN,1.96679860601354e-92,0.273131499139944,0.452,0.141,7.20025301675496e-88,CENPN,up
RSL1D1,2.18540192459356e-92,0.436319979836306,0.752,0.41,8.00053790574455e-88,RSL1D1,up
TPI1,3.44448252368639e-92,0.527361288830146,0.948,0.813,1.26099060709635e-87,TPI1,up
HINT1,4.79437544701243e-92,0.52150765993611,0.921,0.725,1.75517290739678e-87,HINT1,up
ITGA6,9.71959296838582e-92,0.590033756963232,0.817,0.476,3.55824578979637e-87,ITGA6,up
NASP,2.52023355530581e-91,0.457289581064773,0.842,0.534,9.22632302261904e-87,NASP,up
KIF20B,2.76056305407544e-91,0.365280557000218,0.384,0.098,1.01061452846648e-86,KIF20B,up
HDGF,7.30763845972449e-91,0.524229771022532,0.791,0.516,2.67525336372054e-86,HDGF,up
HAT1,9.440416275465e-91,0.367525261724612,0.659,0.329,3.45604199428498e-86,HAT1,up
ANLN,2.05177599814539e-90,0.408591307808942,0.445,0.135,7.51134675161045e-86,ANLN,up
CDCA7,2.27562191251716e-90,0.267811979976891,0.348,0.076,8.33082425953406e-86,CDCA7,up
SLIRP,2.39501707708643e-90,0.540491494160426,0.819,0.552,8.76791801750572e-86,SLIRP,up
CHCHD10,2.85797054730515e-90,0.541876619540151,0.749,0.436,1.04627443766294e-85,CHCHD10,up
THOC3,4.65709772897513e-90,0.417443455249775,0.709,0.38,1.70491690760051e-85,THOC3,up
HNRNPAB,4.7182796782597e-90,0.483993889337624,0.84,0.547,1.72731500741409e-85,HNRNPAB,up
CSRP2,5.51299156247688e-90,0.400573560027751,0.642,0.295,2.01825108110716e-85,CSRP2,up
RPS5,9.50212907520823e-90,0.547001963230167,0.964,0.838,3.47863443314298e-85,RPS5,up
CCT3,1.22216092565592e-89,0.449394301586072,0.761,0.459,4.47420893273375e-85,CCT3,up
CCNB1,1.40095850484845e-89,0.814728431430556,0.408,0.126,5.12876899039968e-85,CCNB1,up
PAICS,1.40616552865856e-89,0.299076379053366,0.484,0.169,5.14783138386613e-85,PAICS,up
PRKDC,1.88125657595918e-89,0.454414818327135,0.788,0.471,6.88709219892897e-85,PRKDC,up
POLE3,5.38626443479722e-89,0.382407630436202,0.698,0.364,1.97185754693492e-84,POLE3,up
CDC20,7.14670190608168e-89,0.63325295653643,0.345,0.08,2.61633610079744e-84,CDC20,up
HNRNPR,1.16856631146401e-88,0.444768180013452,0.805,0.513,4.27800440963859e-84,HNRNPR,up
MZT2B,1.18054176859189e-88,0.527809460684485,0.841,0.583,4.32184536063806e-84,MZT2B,up
SLC1A5,1.91718590013427e-88,0.435058924497584,0.726,0.386,7.01862586180153e-84,SLC1A5,up
ATP5F1C,2.02019433221593e-88,0.482966885094392,0.805,0.516,7.3957294308093e-84,ATP5F1C,up
VRK1,2.06012780187343e-88,0.26564165676949,0.425,0.126,7.54192186987845e-84,VRK1,up
SERBP1,2.14214031406483e-88,0.442041453861113,0.929,0.705,7.84216147575993e-84,SERBP1,up
SET,2.23933781853561e-88,0.504964032011344,0.921,0.746,8.19799181987703e-84,SET,up
NEFH,4.05464651693025e-88,0.393679519484398,0.379,0.102,1.48436554338299e-83,NEFH,up
SIVA1,4.34331869879331e-88,0.457724443531622,0.704,0.396,1.59004554244124e-83,SIVA1,up
MRTO4,5.14701320940948e-88,0.268452658132614,0.477,0.168,1.88427006583271e-83,MRTO4,up
CSE1L,6.55901055730533e-88,0.295032169119041,0.566,0.237,2.40118817492391e-83,CSE1L,up
RPS17,7.13975337209836e-88,0.585990775393138,0.904,0.725,2.61379231199149e-83,RPS17,up
CKAP2,8.60417265926162e-88,0.464307903466189,0.506,0.195,3.14990156882909e-83,CKAP2,up
PDCD5,1.45509040602548e-87,0.405430725788854,0.744,0.409,5.32694046741869e-83,PDCD5,up
DCTPP1,1.83406978882496e-87,0.340379104919779,0.487,0.183,6.7143460899093e-83,DCTPP1,up
COX7B,1.90954901040826e-87,0.554884551154295,0.901,0.724,6.9906679722036e-83,COX7B,up
PPP1R14B,1.93648763059662e-87,0.548438950540554,0.816,0.565,7.08928756685116e-83,PPP1R14B,up
RPL7A,2.0713652170037e-87,0.560034648280468,0.976,0.884,7.58306092292883e-83,RPL7A,up
TROAP,2.61547942703124e-87,0.322251700515813,0.28,0.042,9.57500863441865e-83,TROAP,up
PSCA,3.06655325250681e-87,-1.66274455340555,0.14,0.382,1.12263448021022e-82,PSCA,down
RPL11,5.23660074097193e-87,0.475904720525405,0.986,0.935,1.91706716526241e-82,RPL11,up
UQCRH,6.75884925739935e-87,0.522615684288341,0.91,0.741,2.47434712464133e-82,UQCRH,up
CEP55,7.85564775954154e-87,0.360803742227188,0.315,0.063,2.87587408829056e-82,CEP55,up
TOMM40,8.43111149464889e-87,0.277543750934374,0.508,0.193,3.08654560707601e-82,TOMM40,up
SRSF10,1.01455912782579e-86,0.381100174293241,0.852,0.541,3.71419951105744e-82,SRSF10,up
NDUFB6,1.53729140134563e-86,0.533063996295877,0.785,0.482,5.6278700911862e-82,NDUFB6,up
HAUS4,1.82071132064266e-86,0.264179145926105,0.479,0.173,6.6654420737407e-82,HAUS4,up
MRPL37,2.72423161087783e-86,0.365285753396456,0.619,0.301,9.97313950426265e-82,MRPL37,up
IGFBP2,5.88568704752498e-86,0.592689726610258,0.586,0.269,2.15469117122842e-81,IGFBP2,up
SSRP1,6.04264952046756e-86,0.322101909628186,0.577,0.255,2.21215356294797e-81,SSRP1,up
CHAF1A,7.43425217855067e-86,0.262623853257181,0.477,0.163,2.72160538004562e-81,CHAF1A,up
PAFAH1B3,7.85140042060077e-86,0.403710027768665,0.641,0.326,2.87431917997774e-81,PAFAH1B3,up
EIF3K,8.59137339515648e-86,0.525250184283751,0.87,0.62,3.14521588623284e-81,EIF3K,up
CENPU,9.64310518317386e-86,0.286672636788268,0.425,0.129,3.53024437650812e-81,CENPU,up
KRTCAP3,1.61724530671531e-85,0.360436306986827,0.503,0.204,5.9205733433541e-81,KRTCAP3,up
RPL6,1.80729139956774e-85,0.497621804863696,0.974,0.879,6.61631308467754e-81,RPL6,up
HACD3,2.46649444768418e-85,0.359645284074141,0.577,0.255,9.02958952352702e-81,HACD3,up
TMEM14A,4.47956904172248e-85,0.364753599655676,0.563,0.241,1.63992543048418e-80,TMEM14A,up
BANF1,9.63384545206051e-85,0.490624447843144,0.786,0.501,3.52685448154483e-80,BANF1,up
PRDX2,1.05607855334143e-84,0.538389953965673,0.82,0.543,3.86619797592765e-80,PRDX2,up
ENAH,1.12511405529726e-84,0.405695098279179,0.728,0.393,4.11893004503775e-80,ENAH,up
MRPL12,1.32095958318022e-84,0.336104246250725,0.597,0.274,4.83590093806448e-80,MRPL12,up
GMNN,1.81409553374724e-84,0.307902119688946,0.537,0.215,6.64122233949527e-80,GMNN,up
TOP2A,1.97641544191665e-84,0.652268694652714,0.377,0.104,7.23545929131267e-80,TOP2A,up
MRPL51,2.13171087966306e-84,0.445345802711205,0.791,0.497,7.80398035935849e-80,MRPL51,up
TPGS2,3.26425579834104e-84,0.354971543767264,0.593,0.276,1.19501140521467e-79,TPGS2,up
CENPJ,3.98910272285348e-84,0.261034009672817,0.417,0.125,1.46037061580943e-79,CENPJ,up
TPM2,4.58386327828494e-84,0.443524730032022,0.54,0.223,1.67810650754733e-79,TPM2,up
ATP5F1B,4.75783794032663e-84,0.531817550442206,0.867,0.635,1.74179689157417e-79,ATP5F1B,up
PSMA4,5.96130958102323e-84,0.464003843984047,0.726,0.439,2.1823758245168e-79,PSMA4,up
MZT2A,9.44454228771468e-84,0.446877972105224,0.737,0.434,3.45755248610947e-79,MZT2A,up
CNTLN,1.08031748225151e-83,0.290820100374982,0.449,0.149,3.95493427077457e-79,CNTLN,up
RBBP7,1.6593831384619e-83,0.37740742458006,0.701,0.376,6.07483573159516e-79,RBBP7,up
LAPTM4B,1.96976445903561e-83,0.486732799111628,0.721,0.398,7.21111070808346e-79,LAPTM4B,up
GPI,6.80972435334517e-83,0.416221403558664,0.806,0.502,2.49297198851613e-78,GPI,up
PSMG1,9.1756542301923e-83,0.280432056037587,0.494,0.192,3.3591152571311e-78,PSMG1,up
TNS4,9.43870468926367e-83,0.413555833643972,0.707,0.357,3.45541539969254e-78,TNS4,up
IFITM3,1.22210549948823e-82,0.809330445675329,0.939,0.801,4.47400602307646e-78,IFITM3,up
ERH,1.25225986470858e-82,0.44377037986145,0.812,0.558,4.58439813871162e-78,ERH,up
PKM,1.82463630604144e-82,0.593141530175755,0.945,0.791,6.6798110527871e-78,PKM,up
ALYREF,1.82676717398312e-82,0.388802173627292,0.702,0.396,6.68761194723482e-78,ALYREF,up
AHCY,1.8738813985255e-82,0.330639771663021,0.591,0.264,6.860092411862e-78,AHCY,up
HMGB3,2.13466050168841e-82,0.486502909286337,0.578,0.272,7.8147786306311e-78,HMGB3,up
C1QBP,2.2671211684653e-82,0.390080075907136,0.613,0.29,8.29970388563461e-78,C1QBP,up
ACTL6A,2.31013698290652e-82,0.356043947458183,0.657,0.342,8.45718048072246e-78,ACTL6A,up
KIF22,2.45497787847663e-82,0.294828169665581,0.539,0.223,8.98742851531511e-78,KIF22,up
MYO19,3.11625012091971e-82,0.298640308870193,0.558,0.235,1.1408280067675e-77,MYO19,up
PKMYT1,3.70687070326509e-82,0.262281338043773,0.303,0.058,1.35704829575832e-77,PKMYT1,up
SKA2,5.12097946469298e-82,0.279288888712248,0.529,0.216,1.87473937222945e-77,SKA2,up
RPS26,5.38275220779214e-82,0.508750937166416,0.958,0.846,1.97057175575062e-77,RPS26,up
CBX3,1.24615878749591e-81,0.418554583817296,0.787,0.496,4.56206270514379e-77,CBX3,up
SHMT2,1.42584368860646e-81,0.296852911456774,0.532,0.221,5.21987115961938e-77,SHMT2,up
CRNDE,5.03639758305571e-81,0.315754130455221,0.565,0.249,1.84377479118087e-76,CRNDE,up
RACK1,5.12450794069998e-81,0.468512930233752,0.95,0.797,1.87603111201086e-76,RACK1,up
CENPW,5.16434351308761e-81,0.502970131706914,0.701,0.381,1.89061451670624e-76,CENPW,up
RPL36,7.45384031305381e-81,0.449148815625209,0.981,0.922,2.72877640020587e-76,RPL36,up
CCT6A,1.038026955949e-80,0.446133900853717,0.786,0.499,3.80011288303368e-76,CCT6A,up
RPL37,1.03927976215253e-80,0.491300784052485,0.989,0.939,3.80469928126421e-76,RPL37,up
RPL13,1.1102748564695e-80,0.483064499157145,0.984,0.931,4.06460522204919e-76,RPL13,up
BIRC5,1.45489239306755e-80,0.345382177411719,0.297,0.058,5.32621556178098e-76,BIRC5,up
ATP5MC2,1.78575815534821e-80,0.494631675754928,0.915,0.738,6.53748203091427e-76,ATP5MC2,up
