,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
PRSS22,2.44418930484748e-80,-1.76423984040917,0.512,0.626,8.94793262611614e-76,PRSS22,down
MCM6,3.36738231048431e-80,0.277217316622128,0.393,0.117,1.2327649900452e-75,MCM6,up
IQCJ-SCHIP1,3.39545324035704e-80,0.401911176292407,0.468,0.169,1.24304147676231e-75,IQCJ-SCHIP1,up
BRIP1,9.61262400970755e-80,0.289641448950708,0.412,0.127,3.51908552371384e-75,BRIP1,up
EIF5A,1.9966937811971e-79,0.479624638721224,0.833,0.579,7.30969626358446e-75,EIF5A,up
APRT,4.14815773578756e-79,0.474772233157231,0.742,0.446,1.51859906549447e-74,APRT,up
DHFR,5.93265397763188e-79,0.290799132137092,0.615,0.284,2.17188529467126e-74,DHFR,up
MRPL52,5.99207041589276e-79,0.428628708116575,0.764,0.472,2.19363705855418e-74,MRPL52,up
CDK2AP1,6.11464043627879e-79,0.443373093701274,0.687,0.381,2.2385087173173e-74,CDK2AP1,up
LSM7,8.39817359812472e-79,0.430213289697842,0.818,0.541,3.07448737253748e-74,LSM7,up
NAXE,1.43543358892177e-78,0.41331341409734,0.611,0.307,5.25497882568372e-74,NAXE,up
MAZ,1.49539194981029e-78,0.336658389360097,0.592,0.283,5.47448038906049e-74,MAZ,up
CNBP,3.24353947023884e-78,0.458228620252768,0.903,0.697,1.18742736465974e-73,CNBP,up
PDLIM1,4.64135411104859e-78,0.43552906105141,0.782,0.487,1.69915332651378e-73,PDLIM1,up
LDHB,5.15463084489632e-78,0.513645836659236,0.659,0.352,1.88705880600809e-73,LDHB,up
MIF,7.12374246947917e-78,0.565017869582239,0.959,0.852,2.60793088065163e-73,MIF,up
SPRR2A,9.37681454426536e-78,-2.45082977269749,0.232,0.459,3.43275803651011e-73,SPRR2A,down
H1FX,1.07771577347208e-77,0.567702129998243,0.894,0.657,3.94540967510396e-73,H1FX,up
EEF1G,1.22425868392417e-77,0.419083551844397,0.908,0.723,4.481888615978e-73,EEF1G,up
SUPT16H,1.48084459921001e-77,0.398297032270668,0.686,0.377,5.42122399324792e-73,SUPT16H,up
GMPS,1.64770058705737e-77,0.280819784281575,0.611,0.286,6.03206707915831e-73,GMPS,up
ATP5F1A,2.24321018534151e-77,0.388665064514482,0.743,0.43,8.21216816751674e-73,ATP5F1A,up
IMPA2,2.37360726794134e-77,0.370389159578294,0.616,0.297,8.68953884720645e-73,IMPA2,up
SIGMAR1,2.51523496243086e-77,0.292825400955078,0.438,0.162,9.20802367396315e-73,SIGMAR1,up
SPRR1B,2.62780087215866e-77,-1.62933611415778,0.334,0.562,9.62011621288563e-73,SPRR1B,down
TYMS,5.4359439533155e-77,0.401225721927271,0.47,0.186,1.99004472186927e-72,TYMS,up
KIF23,7.75585035897278e-77,0.323916695105096,0.289,0.059,2.83933925791634e-72,KIF23,up
CCNB2,8.34487396286975e-77,0.406418285895391,0.292,0.063,3.05497490906699e-72,CCNB2,up
RNASEH2B,1.26910591411053e-76,0.27765743556941,0.492,0.194,4.64606984096726e-72,RNASEH2B,up
PARK7,2.17304811448667e-76,0.427756811362469,0.83,0.559,7.95531184232426e-72,PARK7,up
TUBB,2.40185260538937e-76,0.596769674312308,0.819,0.551,8.79294220306995e-72,TUBB,up
POLD2,3.10515861835501e-76,0.276852113938242,0.503,0.205,1.13676751859359e-71,POLD2,up
PHGDH,3.88395991763355e-76,0.29009809645074,0.37,0.105,1.42187888624646e-71,PHGDH,up
MIS18BP1,4.22982328588375e-76,0.308804959468327,0.629,0.312,1.54849600672918e-71,MIS18BP1,up
KIF2C,4.54902787325706e-76,0.256487525062236,0.27,0.048,1.66535361412068e-71,KIF2C,up
UBE2S,4.97909791734165e-76,0.5914293250006,0.854,0.621,1.8227979565596e-71,UBE2S,up
IFI16,6.23475009276384e-76,0.505699145273179,0.92,0.724,2.28247966145991e-71,IFI16,up
TCOF1,6.25231173255349e-76,0.255586101839388,0.498,0.196,2.28890880217051e-71,TCOF1,up
SRSF1,7.06485137573127e-76,0.296165800415626,0.617,0.302,2.58637144014146e-71,SRSF1,up
TMEM106C,8.82026097577216e-76,0.31079910162951,0.493,0.205,3.22900934062043e-71,TMEM106C,up
UBE2C,9.40833897217074e-76,0.663800306990664,0.325,0.084,3.44429881432199e-71,UBE2C,up
NSD2,9.44707691931113e-76,0.286966543343725,0.63,0.298,3.45848038939061e-71,NSD2,up
CKS2,1.06879074645214e-75,0.600939395680999,0.717,0.439,3.91273604368664e-71,CKS2,up
IPO5,1.45044178047551e-75,0.258354862833154,0.481,0.188,5.30992231414278e-71,IPO5,up
RRP15,1.4531664313988e-75,0.262213277016718,0.497,0.201,5.31989698870786e-71,RRP15,up
FAM111B,1.63295292223621e-75,0.263145911810085,0.331,0.082,5.97807735301455e-71,FAM111B,up
POLQ,2.06867268819758e-75,0.258227770846812,0.304,0.068,7.57320384422251e-71,POLQ,up
ANP32E,3.76698044370881e-75,0.377638287138654,0.65,0.341,1.37905387063736e-70,ANP32E,up
KIF4A,4.14607764610435e-75,0.291731801401867,0.271,0.05,1.51783756546234e-70,KIF4A,up
PRSS27,4.32139778069642e-75,-1.49601423482708,0.091,0.297,1.58202051353515e-70,PRSS27,down
BRIX1,5.16611003568549e-75,0.256380129260717,0.542,0.24,1.8912612229641e-70,BRIX1,up
PSMB2,5.63354502110613e-75,0.441281729215549,0.816,0.568,2.06238449677674e-70,PSMB2,up
PRXL2A,5.88532989559961e-75,0.296547713849183,0.567,0.256,2.15456042148006e-70,PRXL2A,up
NONO,6.40892604720631e-75,0.416623913378598,0.8,0.524,2.34624373662176e-70,NONO,up
PCNA,6.80245179283754e-75,0.448664758526026,0.655,0.354,2.4903095768399e-70,PCNA,up
SRSF2,1.15279002071463e-74,0.382318563288033,0.879,0.634,4.22024898683419e-70,SRSF2,up
STOML2,1.22813667155648e-74,0.32024356951034,0.628,0.329,4.4960855409011e-70,STOML2,up
USP1,2.19373687509379e-74,0.332957845635247,0.64,0.327,8.03105132603086e-70,USP1,up
PYCR2,2.30341961184425e-74,0.277861551735854,0.503,0.211,8.43258885700062e-70,PYCR2,up
DSC3,2.89321420322709e-74,0.484206048440156,0.879,0.589,1.0591767876594e-69,DSC3,up
NOB1,3.17863057535668e-74,0.278394521693331,0.517,0.216,1.16366486733233e-69,NOB1,up
PRMT1,3.38575640919236e-74,0.346760375855061,0.644,0.343,1.23949156384123e-69,PRMT1,up
ILF2,3.48606316531678e-74,0.428972761359881,0.738,0.46,1.27621286419082e-69,ILF2,up
NDUFAB1,4.97283543834591e-74,0.390668830848761,0.718,0.433,1.82050532562405e-69,NDUFAB1,up
C12orf75,5.66249886997215e-74,0.443830693780172,0.566,0.262,2.07298421130811e-69,C12orf75,up
PUM3,6.15220381156487e-74,0.441401636289365,0.703,0.376,2.25226029337578e-69,PUM3,up
RPA2,7.84737421724097e-74,0.318160717766014,0.561,0.258,2.87284522718975e-69,RPA2,up
HSD17B10,9.97877044999384e-74,0.316486065402847,0.617,0.311,3.65312807403824e-69,HSD17B10,up
NXPH4,1.02611883305202e-73,0.273039107502104,0.384,0.123,3.75651843592013e-69,NXPH4,up
KIF11,1.16364419948629e-73,0.26344819302246,0.313,0.075,4.25998504989937e-69,KIF11,up
RPA3,1.24707667891092e-73,0.345367907668628,0.667,0.364,4.56542301382501e-69,RPA3,up
SOD1,1.38412843686578e-73,0.423331510302503,0.859,0.602,5.06715579452194e-69,SOD1,up
LCN2,1.4736269116097e-73,-2.52660272754419,0.449,0.605,5.39480076071195e-69,LCN2,down
U2SURP,1.63163477090455e-73,0.378653053980136,0.85,0.572,5.97325173280446e-69,U2SURP,up
SLC25A3,2.10955745414144e-73,0.421611952494925,0.876,0.647,7.72287888386638e-69,SLC25A3,up
SNHG29,2.13788793052514e-73,0.405146409246495,0.82,0.547,7.82659392485948e-69,SNHG29,up
GGCT,2.31892112721838e-73,0.339495735281341,0.633,0.335,8.48933835463378e-69,GGCT,up
POLA1,2.40513640527759e-73,0.295864391407312,0.504,0.209,8.80496386608072e-69,POLA1,up
MXD1,2.59500008336827e-73,-0.933066350628566,0.604,0.722,9.50003580520291e-69,MXD1,down
FGFBP1,4.01678690228794e-73,0.542077184855102,0.486,0.198,1.47050551705859e-68,FGFBP1,up
DCAF13,4.31547141377469e-73,0.290882388282741,0.551,0.248,1.57985092986878e-68,DCAF13,up
SAT1,4.588712420591e-73,-0.976251623069566,0.975,0.952,1.67988173005416e-68,SAT1,down
CYC1,5.38669346005849e-73,0.418583643289983,0.71,0.416,1.97201460879281e-68,CYC1,up
XRCC6,5.4911515036989e-73,0.348500993538846,0.786,0.499,2.01025565398913e-68,XRCC6,up
TRAP1,1.18094570862638e-72,0.290754094248137,0.531,0.235,4.32332414471031e-68,TRAP1,up
ITGB3BP,1.58068097436371e-72,0.251175330550959,0.488,0.196,5.78671497904812e-68,ITGB3BP,up
NCAPD2,1.6037377208211e-72,0.291841418606791,0.411,0.143,5.87112342215395e-68,NCAPD2,up
PSMA7,1.78262332371668e-72,0.407281104634181,0.89,0.689,6.5260057257944e-68,PSMA7,up
PRDX1,5.38718152961155e-72,0.472874454989205,0.942,0.798,1.97219328617549e-67,PRDX1,up
EEF2,1.62695009710724e-71,0.457359153471984,0.953,0.813,5.95610161049991e-67,EEF2,up
SSB,2.78255112580592e-71,0.342745524352725,0.667,0.362,1.01866414164629e-66,SSB,up
TCTEX1D2,3.47645006503817e-71,0.275363942443755,0.521,0.23,1.27269360430982e-66,TCTEX1D2,up
HNRNPF,6.01398503825549e-71,0.417618743069903,0.831,0.581,2.20165978265495e-66,HNRNPF,up
CBWD1,8.32713488126622e-71,0.306651564630998,0.546,0.25,3.04848080868275e-66,CBWD1,up
ATP5PO,9.31746411602869e-71,0.409725165444017,0.834,0.584,3.41103043823694e-66,ATP5PO,up
MRPL24,1.20779968178867e-70,0.277697343452722,0.517,0.227,4.42163385506016e-66,MRPL24,up
PSMA3,1.26810116532049e-70,0.396338123437799,0.767,0.504,4.64239155612177e-66,PSMA3,up
UCHL3,2.10366356298716e-70,0.269565575872443,0.619,0.317,7.70130193773969e-66,UCHL3,up
CCT2,2.29015953126632e-70,0.377620428962446,0.761,0.476,8.38404502801288e-66,CCT2,up
DUSP23,2.34129002938157e-70,0.250515380820837,0.539,0.245,8.571228668563e-66,DUSP23,up
MSH6,4.04649648859498e-70,0.273046187199403,0.514,0.224,1.48138189950974e-65,MSH6,up
TOMM5,1.11650756929946e-69,0.389920346686435,0.771,0.494,4.0874225604484e-65,TOMM5,up
GPX2,1.70079515926487e-69,0.57825091769121,0.499,0.219,6.22644099855276e-65,GPX2,up
EBNA1BP2,1.94602326242613e-69,0.28927016653676,0.581,0.285,7.12419656141581e-65,EBNA1BP2,up
MT1X,2.18618057242933e-69,0.496860268417217,0.869,0.612,8.00338845760654e-65,MT1X,up
SNRPA1,2.27907036737104e-69,0.295553467373027,0.62,0.323,8.34344870790865e-65,SNRPA1,up
RPL12,2.48242211336982e-69,0.509723180350175,0.983,0.914,9.08789911483556e-65,RPL12,up
RAD21,3.91099258645662e-69,0.481716612617815,0.815,0.561,1.43177527597591e-64,RAD21,up
SFPQ,5.36245655640263e-69,0.378664392080512,0.944,0.775,1.96314172073344e-64,SFPQ,up
CAV2,5.61845810520831e-69,0.310397910061538,0.56,0.265,2.05686132773571e-64,CAV2,up
IMPDH2,6.39266935682081e-69,0.25207864137737,0.55,0.245,2.34029232483853e-64,IMPDH2,up
APEX1,6.90065832565039e-69,0.323426816253511,0.691,0.384,2.52626200643735e-64,APEX1,up
TXN,7.08595402799431e-69,0.439338637958012,0.954,0.81,2.59409691010844e-64,TXN,up
BMP7,9.68318484283893e-69,0.257977769768415,0.501,0.21,3.5449171391149e-64,BMP7,up
GTF3A,1.02707940278816e-68,0.263277349557335,0.631,0.324,3.76003498566716e-64,GTF3A,up
TRIM59,2.51312761645471e-68,0.251091462566553,0.384,0.131,9.20030889107905e-64,TRIM59,up
CRIP2,2.97810466665663e-68,0.37386218218881,0.57,0.28,1.09025433741632e-63,CRIP2,up
HNRNPM,4.14729530073103e-68,0.376478985857629,0.859,0.614,1.51828333664462e-63,HNRNPM,up
ID1,4.21769080106634e-68,0.460185752931354,0.827,0.545,1.54405442536238e-63,ID1,up
AC245041.2,8.79909051218829e-68,0.258272651056591,0.445,0.176,3.22125904560701e-63,AC245041.2,up
RPL27,9.01681072749786e-68,0.425672396760572,0.94,0.79,3.30096423922969e-63,RPL27,up
ID3,1.1313354402634e-67,0.429390402186804,0.712,0.411,4.1417059132603e-63,ID3,up
ANXA8L1,2.23826462611317e-67,0.255010205621459,0.461,0.185,8.19406296973772e-63,ANXA8L1,up
ECI1,2.53235847917847e-67,0.312385252301152,0.699,0.416,9.27071115642445e-63,ECI1,up
ATP5MF,2.99235348706267e-67,0.441767748693185,0.882,0.687,1.09547068807877e-62,ATP5MF,up
SRM,3.23027814034225e-67,0.294033539228964,0.521,0.239,1.18257252439789e-62,SRM,up
TOMM20,3.41273646733693e-67,0.379642933233827,0.788,0.501,1.24936869332738e-62,TOMM20,up
RPS15A,4.14377769188751e-67,0.505151687663988,0.983,0.913,1.5169955752231e-62,RPS15A,up
PRDX4,4.73493462356595e-67,0.350110815269767,0.641,0.351,1.73341221634126e-62,PRDX4,up
COX6C,5.65526715967133e-67,0.472362261416466,0.903,0.722,2.07033675448408e-62,COX6C,up
DNPH1,6.45517185078453e-67,0.270599226910098,0.549,0.255,2.36317386285371e-62,DNPH1,up
HINT2,6.98792203453994e-67,0.251646281807882,0.462,0.187,2.55820837762473e-62,HINT2,up
DST,7.15370436148978e-67,0.51730177252119,0.757,0.469,2.61889962969779e-62,DST,up
PRDX3,7.29721569075559e-67,0.277207770764422,0.563,0.269,2.67143769222871e-62,PRDX3,up
PDHA1,8.76640930847591e-67,0.251075449626709,0.546,0.255,3.20929478373995e-62,PDHA1,up
RPS27,1.41801812357845e-66,0.44699706374471,0.989,0.943,5.19122254860836e-62,RPS27,up
NOP56,1.42757427837415e-66,0.258473470429624,0.614,0.302,5.22620667569991e-62,NOP56,up
NDUFB2,1.46334277709877e-66,0.367204677476941,0.822,0.577,5.35715157268088e-62,NDUFB2,up
EPHX1,1.71009773746342e-66,0.418073568448192,0.658,0.36,6.26049680707982e-62,EPHX1,up
LAMA3,1.7810374026491e-66,0.356023977722822,0.63,0.322,6.52019982735809e-62,LAMA3,up
KPNA2,1.83499022115397e-66,0.411636077752499,0.533,0.251,6.71771570062257e-62,KPNA2,up
RIF1,2.3454788342177e-66,0.295546758916133,0.666,0.357,8.58656346418757e-62,RIF1,up
FKBP3,3.1432804521486e-66,0.292582581255226,0.655,0.357,1.15072354072708e-61,FKBP3,up
SNHG15,4.81824392677571e-66,0.258586291113897,0.536,0.251,1.76391091915332e-61,SNHG15,up
SMC3,5.22192158766366e-66,0.309453817882541,0.604,0.305,1.91169327402779e-61,SMC3,up
S100A13,5.26071922199819e-66,0.371663058950166,0.78,0.496,1.92589669998132e-61,S100A13,up
RPL21,5.36399453625142e-66,0.457453374654645,0.964,0.851,1.96370475977628e-61,RPL21,up
PTGES3,8.51032949073506e-66,0.388143399242911,0.911,0.736,3.1155465232632e-61,PTGES3,up
KIF14,9.4385642311017e-66,0.291474280041468,0.268,0.059,3.45536397936402e-61,KIF14,up
ADH7,9.69587582166135e-66,0.506985194147107,0.423,0.168,3.54956317955201e-61,ADH7,up
CST6,1.04975734868437e-65,-1.04971921364129,0.115,0.313,3.84305667779861e-61,CST6,down
BOLA3,1.05494143394824e-65,0.275454318699897,0.588,0.296,3.86203509554113e-61,BOLA3,up
RRM2,1.19734942786448e-65,0.334751630764139,0.329,0.093,4.38337652046906e-61,RRM2,up
MRPL11,1.37651367096027e-65,0.267264901666971,0.523,0.243,5.03927889801845e-61,MRPL11,up
GPSM2,1.60293339654657e-65,0.25195095780874,0.414,0.154,5.86817887141735e-61,GPSM2,up
MRPS34,2.69114926157466e-65,0.316948157723415,0.655,0.371,9.85202833169868e-61,MRPS34,up
RPLP2,2.69454640688175e-65,0.398759771626484,0.97,0.89,9.86446494095339e-61,RPLP2,up
SLC6A14,5.3030179072638e-65,-1.20637128669288,0.122,0.318,1.94138182567021e-60,SLC6A14,down
SDK1,7.60507305097289e-65,0.430998316729109,0.522,0.247,2.78414119323067e-60,SDK1,up
ATP5F1D,9.36885469564679e-65,0.343481031048512,0.743,0.466,3.42984401552933e-60,ATP5F1D,up
VDAC1,9.68678547579174e-65,0.356142731483099,0.763,0.49,3.5462352948326e-60,VDAC1,up
RPL18A,1.100578246811e-64,0.436169063339152,0.977,0.894,4.02910690375041e-60,RPL18A,up
UQCRC1,1.10348777763737e-64,0.340702575027113,0.75,0.458,4.03975840515265e-60,UQCRC1,up
IFI27L2,1.3700744809434e-64,0.324995159871313,0.627,0.329,5.01570566728569e-60,IFI27L2,up
HNRNPD,1.44117844731441e-64,0.386543842635612,0.848,0.615,5.27601017777333e-60,HNRNPD,up
TFAM,2.85071208489305e-64,0.250400640992886,0.511,0.233,1.04361718715849e-59,TFAM,up
RPS9,2.89143726195028e-64,0.33574208632468,0.965,0.872,1.05852626722738e-59,RPS9,up
GDF15,3.1632670752808e-64,-1.58206841458495,0.238,0.443,1.15804044358955e-59,GDF15,down
EIF2S1,3.49383279518652e-64,0.286113822281883,0.667,0.377,1.27905724798983e-59,EIF2S1,up
NFIC,3.96622623475997e-64,0.299649059259775,0.711,0.404,1.45199576228328e-59,NFIC,up
YWHAQ,5.88691813442311e-64,0.37840403842105,0.89,0.668,2.15514185983095e-59,YWHAQ,up
PSIP1,1.7381244878578e-63,0.297740933491871,0.592,0.303,6.3630999375986e-59,PSIP1,up
RPL41,2.17997664661194e-63,0.447267249601587,0.995,0.971,7.98067650558167e-59,RPL41,up
MORC4,3.40888965853601e-63,0.287227712173169,0.574,0.28,1.24796041509345e-58,MORC4,up
RPSA,3.66967597035237e-63,0.487984194811125,0.92,0.734,1.3434316759863e-58,RPSA,up
RPS27A,4.92092826516262e-63,0.394336438527233,0.975,0.902,1.80150262859338e-58,RPS27A,up
COX8A,5.72678361548109e-63,0.41790769434984,0.884,0.684,2.09651821379147e-58,COX8A,up
CLNS1A,7.03698724786503e-63,0.43254526045693,0.684,0.398,2.57617066157091e-58,CLNS1A,up
RPS18,7.19915994958094e-63,0.376730345331138,0.982,0.929,2.63554046594209e-58,RPS18,up
METTL5,7.26114684619842e-63,0.271696281158128,0.555,0.277,2.65823324892478e-58,METTL5,up
QSER1,7.46157634542458e-63,0.250228037388417,0.542,0.255,2.73160848429649e-58,QSER1,up
UXT,1.26588879038372e-62,0.390376164668933,0.794,0.526,4.63429227271578e-58,UXT,up
COX6A1,1.31310880735708e-62,0.420057452061358,0.943,0.819,4.80716003285354e-58,COX6A1,up
RBBP4,1.35277032741324e-62,0.386883295239127,0.801,0.527,4.95235689162713e-58,RBBP4,up
IARS2,1.53061221556743e-62,0.264440248270074,0.551,0.269,5.60341825997081e-58,IARS2,up
PFN1,1.91282732965983e-62,0.348938722529305,0.962,0.864,7.00266957115166e-58,PFN1,up
PSMB5,2.49392779355659e-62,0.365787091273726,0.703,0.432,9.13002025943132e-58,PSMB5,up
WEE1,2.52610160473633e-62,0.350899197118312,0.71,0.409,9.24780536477923e-58,WEE1,up
HMGN1,2.83426634094302e-62,0.373498360692398,0.88,0.665,1.03759656475583e-57,HMGN1,up
INPP1,3.31418168099682e-62,0.274209846455437,0.628,0.328,1.21328877159613e-57,INPP1,up
BCL7C,3.39550118261399e-62,0.28067333160901,0.613,0.335,1.24305902794315e-57,BCL7C,up
NT5C,1.30029583476209e-61,0.255796954914202,0.533,0.257,4.76025302148053e-57,NT5C,up
RBMX,1.69632513976125e-61,0.25237898090498,0.741,0.438,6.21007670415197e-57,RBMX,up
PHB2,2.2937365071244e-61,0.323353562521317,0.687,0.399,8.39713997893172e-57,PHB2,up
SRP9,4.00185975128301e-61,0.383564913848649,0.785,0.53,1.4650408363472e-56,SRP9,up
ILF3,4.22584538617214e-61,0.260337609995257,0.798,0.487,1.54703973742376e-56,ILF3,up
TUFM,4.98590625191168e-61,0.349242582427578,0.718,0.437,1.82529041976235e-56,TUFM,up
BUB3,5.2796229442595e-61,0.302695433762557,0.607,0.334,1.93281716366396e-56,BUB3,up
RNPS1,6.14777128841182e-61,0.298255765512709,0.756,0.49,2.25063759097468e-56,RNPS1,up
BTF3,1.25254735932632e-60,0.419906223643336,0.941,0.794,4.58545062775773e-56,BTF3,up
NUTF2,1.47382371265782e-60,0.308221981085621,0.668,0.393,5.395521229669e-56,NUTF2,up
RPL23A,1.60186348562903e-60,0.368840985561737,0.956,0.863,5.8642620345393e-56,RPL23A,up
UNG,2.26676881368934e-60,0.25530850608008,0.389,0.152,8.2984139500353e-56,UNG,up
RAB13,3.27229053723137e-60,0.316370431435396,0.663,0.381,1.19795284277503e-55,RAB13,up
RPS28,4.30037759028112e-60,0.423243965225788,0.986,0.936,1.57432523202602e-55,RPS28,up
PSME2,4.47318318158045e-60,0.46115768112712,0.859,0.652,1.63758763094479e-55,PSME2,up
RPL24,4.7425018711894e-60,0.379742994499751,0.969,0.885,1.73618251002373e-55,RPL24,up
CBR1,6.05291434443417e-60,0.377570022351941,0.66,0.37,2.2159114123539e-55,CBR1,up
COX5A,6.58245891121882e-60,0.425900173933843,0.838,0.618,2.4097723828081e-55,COX5A,up
PRPS2,7.30091313388639e-60,0.259778617025834,0.531,0.259,2.67279128918447e-55,PRPS2,up
RPL3,7.7767595928191e-60,0.275767479200859,0.957,0.819,2.84699391933514e-55,RPL3,up
DDX21,7.850442520469e-60,0.327024746532378,0.753,0.457,2.8739685023185e-55,DDX21,up
EPCAM,9.38227042374653e-60,0.307616527006238,0.521,0.249,3.43475537942937e-55,EPCAM,up
CD9,9.5521382684588e-60,0.414356475492728,0.936,0.773,3.49694229870008e-55,CD9,up
OAT,1.13477093095398e-59,0.28231076768428,0.617,0.33,4.15428290112942e-55,OAT,up
EEF1A1,1.65899194156861e-59,0.278154260252272,0.993,0.952,6.07340359888851e-55,EEF1A1,up
NMU,1.76485295183919e-59,0.32907983151614,0.472,0.206,6.4609501713881e-55,NMU,up
TIMM13,2.03383106437173e-59,0.280761945701931,0.619,0.338,7.44565214355845e-55,TIMM13,up
GLRX3,2.13426760220382e-59,0.259916288460292,0.605,0.325,7.81334026490798e-55,GLRX3,up
ALDH3A2,3.46806315964469e-59,0.264614654102982,0.573,0.285,1.26962324211432e-54,ALDH3A2,up
RPL7,3.60430661287379e-59,0.465605231043916,0.936,0.78,1.31950060790697e-54,RPL7,up
GADD45GIP1,4.13374234653158e-59,0.282179585757341,0.639,0.363,1.51332173564174e-54,GADD45GIP1,up
H2AFX,4.65494100806665e-59,0.282864891645226,0.552,0.272,1.70412735364312e-54,H2AFX,up
RBM8A,5.3308973197444e-59,0.3840576266042,0.869,0.662,1.95158819978523e-54,RBM8A,up
RPL31,6.2748478932334e-59,0.371166412398525,0.951,0.805,2.29715906523382e-54,RPL31,up
PNN,6.54789757452736e-59,0.292650306450034,0.784,0.494,2.39711982305872e-54,PNN,up
NDUFS6,8.62191421137823e-59,0.360757317155974,0.82,0.571,3.15639657364346e-54,NDUFS6,up
IL1RN,1.06557457941774e-58,-1.08210335233308,0.5,0.619,3.90096197779039e-54,IL1RN,down
KCTD1,1.09214361720096e-58,0.258315191462821,0.553,0.275,3.99822856821099e-54,KCTD1,up
PEBP1,1.16032883327592e-58,0.317443605522307,0.681,0.39,4.24784782573982e-54,PEBP1,up
MIR31HG,1.28243194250646e-58,0.419697286021744,0.67,0.373,4.69485509832191e-54,MIR31HG,up
ITGB4,1.28914048439754e-58,0.321672713521524,0.698,0.405,4.71941439933094e-54,ITGB4,up
AK2,1.33196069386244e-58,0.287245562745831,0.78,0.521,4.87617490416102e-54,AK2,up
NHP2,1.46088026696239e-58,0.314343706811143,0.713,0.431,5.3481365693226e-54,NHP2,up
TMX1,1.5946955369457e-58,0.261533549636282,0.603,0.324,5.8380208912045e-54,TMX1,up
LAGE3,1.65090427464454e-58,0.276614601797288,0.647,0.368,6.04379545904619e-54,LAGE3,up
LOX,1.99200532194764e-58,0.267056402646975,0.319,0.099,7.29253228311812e-54,LOX,up
PTPRZ1,2.66118972442392e-58,0.265322039087451,0.416,0.17,9.74234946214352e-54,PTPRZ1,up
GPNMB,3.9722615815257e-58,0.365820308281432,0.734,0.435,1.45420524238074e-53,GPNMB,up
MID1,4.30285370895369e-58,0.291796155208605,0.667,0.36,1.57523171431086e-53,MID1,up
COX4I1,4.36639706435725e-58,0.417136071080007,0.941,0.819,1.59849430129054e-53,COX4I1,up
OLA1,6.64949054178114e-58,0.279561669248256,0.728,0.43,2.43431199244066e-53,OLA1,up
SUSD4,6.85174047789415e-58,0.262750108726373,0.548,0.27,2.50835367155227e-53,SUSD4,up
FSCN1,7.87537203329262e-58,0.378163045057946,0.66,0.373,2.88309494766809e-53,FSCN1,up
MGST3,8.36402352601892e-58,0.29531312316659,0.694,0.4,3.06198537264027e-53,MGST3,up
ANP32A,8.77231591391741e-58,0.302492895785754,0.698,0.416,3.21145713292602e-53,ANP32A,up
HMGN3,1.08130066050358e-57,0.306113306650883,0.651,0.357,3.95853358803754e-53,HMGN3,up
MDH2,1.1749885374187e-57,0.34910695307,0.724,0.464,4.30151553663612e-53,MDH2,up
RPS24,1.43285943078995e-57,0.483368680845569,0.98,0.894,5.24555509017892e-53,RPS24,up
TRA2B,1.57499081170048e-57,0.338246850669107,0.949,0.805,5.76588386255428e-53,TRA2B,up
PSMD11,1.66010687146987e-57,0.275928375928069,0.692,0.41,6.07748524576407e-53,PSMD11,up
