,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
G3BP1,2.19937825007526e-57,0.268045991475806,0.782,0.5,8.05170383570051e-53,G3BP1,up
GCLC,2.28528530187002e-57,0.37080443600784,0.523,0.253,8.36620096161594e-53,GCLC,up
TXNDC17,2.28969031147174e-57,0.404771801086014,0.846,0.614,8.38232726126688e-53,TXNDC17,up
KRT18,3.08664391461673e-57,0.43410397248465,0.819,0.573,1.12998947070204e-52,KRT18,up
EIF4A1,3.29969775806275e-57,0.412437113410236,0.936,0.78,1.20798635224919e-52,EIF4A1,up
SNRPG,3.61034394740592e-57,0.351061174374225,0.856,0.646,1.32171081570583e-52,SNRPG,up
CCT7,3.91440781559151e-57,0.280542958021598,0.657,0.384,1.4330255572099e-52,CCT7,up
SDHC,4.71438331346417e-57,0.294226726202346,0.699,0.438,1.7258885872261e-52,SDHC,up
PFDN2,5.73616610845834e-57,0.285483666074338,0.792,0.534,2.09995305064551e-52,PFDN2,up
VPS29,1.06729229993305e-56,0.271595387834456,0.767,0.499,3.90725038082491e-52,VPS29,up
TOMM22,1.72902316843624e-56,0.263591359820785,0.607,0.333,6.32978091732824e-52,TOMM22,up
NDUFS5,1.8195096132789e-56,0.383656326751229,0.907,0.707,6.66104274325273e-52,NDUFS5,up
NFIB,2.11570590717677e-56,0.448672675267573,0.47,0.211,7.74538775558344e-52,NFIB,up
CENPX,2.13156549016872e-56,0.318607817844741,0.617,0.349,7.80344810295868e-52,CENPX,up
PSMC3,3.98871281868092e-56,0.263096505014693,0.661,0.386,1.4602278757909e-51,PSMC3,up
HNRNPU,4.43927429402573e-56,0.344189932800571,0.958,0.841,1.62517392629988e-51,HNRNPU,up
HMMR,5.26556649429913e-56,0.253528787837012,0.25,0.062,1.92767123789797e-51,HMMR,up
TMPRSS2,5.4036260029906e-56,-1.1450863611303,0.202,0.379,1.97821344343483e-51,TMPRSS2,down
HNRNPK,5.84926417071208e-56,0.338813521689038,0.932,0.774,2.14135712025598e-51,HNRNPK,up
HSPB11,8.34444779067777e-56,0.270183466166246,0.692,0.405,3.05481889168922e-51,HSPB11,up
PLGRKT,1.02076048387166e-55,0.28658008705375,0.485,0.229,3.73690205540575e-51,PLGRKT,up
NEAT1,3.05210115198357e-55,-0.787131971762271,0.993,0.975,1.11734371072967e-50,NEAT1,down
POLR2E,4.31771442730935e-55,0.26139743590283,0.667,0.397,1.58067207469368e-50,POLR2E,up
MAGOH,4.63000076880833e-55,0.297769937196727,0.746,0.481,1.69499698145304e-50,MAGOH,up
EEF1B2,5.3542531046583e-55,0.320519868136466,0.884,0.665,1.96013851908436e-50,EEF1B2,up
RPL19,5.64156297983886e-55,0.345063078042303,0.979,0.916,2.06531979128921e-50,RPL19,up
HSPA2,5.94942590282572e-55,0.27082072235989,0.535,0.269,2.17802532876547e-50,HSPA2,up
ATP5PB,6.76313354408464e-55,0.335997114011085,0.756,0.503,2.47591555915395e-50,ATP5PB,up
ADI1,1.04411559742634e-54,0.289290482045866,0.662,0.393,3.82240279061808e-50,ADI1,up
RPS29,1.43142853516608e-54,0.43964001282764,0.96,0.863,5.2403167243895e-50,RPS29,up
HP1BP3,1.61867029856183e-54,0.379396885440673,0.898,0.673,5.92579009600501e-50,HP1BP3,up
GSTM1,1.77653969762606e-54,0.351894048214308,0.206,0.041,6.50373417903925e-50,GSTM1,up
MRPS21,2.38075201672225e-54,0.340696337901424,0.755,0.518,8.7156950580185e-50,MRPS21,up
EPS8L1,2.92663818981374e-54,-0.994798965516084,0.29,0.451,1.07141297490891e-49,EPS8L1,down
PSMA2,3.67148111320014e-54,0.305161425160363,0.781,0.534,1.34409252073144e-49,PSMA2,up
RPL23,4.07850259202477e-54,0.360472948375349,0.912,0.724,1.49309901391435e-49,RPL23,up
DBI,4.10980844287626e-54,0.280836309014486,0.859,0.631,1.50455977285257e-49,DBI,up
AKR1C2,4.61218420224637e-54,1.02692759885956,0.329,0.12,1.68847451460037e-49,AKR1C2,up
HDAC2,4.90103146418157e-54,0.270131178607927,0.634,0.359,1.79421860872223e-49,HDAC2,up
PSMB1,5.17991712286619e-54,0.342997495781232,0.808,0.581,1.89631585951008e-49,PSMB1,up
BSG,5.21242829293415e-54,0.401319013698535,0.846,0.645,1.90821787376026e-49,BSG,up
LDHA,5.61513338278531e-54,0.405254589935434,0.914,0.738,2.05564418010387e-49,LDHA,up
DDX39A,1.00816594700819e-53,0.252491847590093,0.667,0.385,3.6907947154023e-49,DDX39A,up
PIGX,1.91950747133824e-53,0.262099038165141,0.503,0.248,7.02712490182218e-49,PIGX,up
IFITM1,2.13009304793173e-53,0.605342359527503,0.845,0.652,7.79805763917327e-49,IFITM1,up
RAD23A,2.69130908852589e-53,0.284309923913558,0.768,0.513,9.85261344218445e-49,RAD23A,up
RPL18,3.27117549344606e-53,0.386700201772474,0.976,0.899,1.19754463639567e-48,RPL18,up
ADH5,3.36280480245322e-53,0.341794321457099,0.641,0.37,1.2310892101301e-48,ADH5,up
RPL39,4.00241973525354e-53,0.464678109191445,0.986,0.929,1.46524584087897e-48,RPL39,up
TKT,4.13816959798047e-53,0.366704275613063,0.732,0.455,1.51494250812467e-48,TKT,up
PGAM1,5.73718165577744e-53,0.349926055021916,0.78,0.535,2.10032483236356e-48,PGAM1,up
ADK,6.49534666752001e-53,0.344650296328291,0.845,0.579,2.3778814615124e-48,ADK,up
CNIH4,7.60593146705199e-53,0.275651394728583,0.664,0.398,2.78445545077306e-48,CNIH4,up
TMEM238,1.0507257695805e-52,0.25774382679918,0.579,0.319,3.84660196985724e-48,TMEM238,up
CCT4,1.12291949910896e-52,0.292749010978471,0.778,0.53,4.11089599428799e-48,CCT4,up
DMAC1,1.17230926755855e-52,0.320722635348609,0.517,0.263,4.29170699760511e-48,DMAC1,up
SSBP1,1.32775507830031e-52,0.308664712738828,0.721,0.466,4.86077856614959e-48,SSBP1,up
NDUFA7,1.47429754592128e-52,0.264589524836516,0.709,0.436,5.39725588586323e-48,NDUFA7,up
NAP1L1,1.88535687279716e-52,0.301639889277085,0.856,0.595,6.90210297562314e-48,NAP1L1,up
CAV1,1.96807007486702e-52,0.275695853109076,0.382,0.151,7.20490773708067e-48,CAV1,up
SLURP2,2.42614759894902e-52,-2.07297416635066,0.197,0.375,8.88188374499245e-48,SLURP2,down
RPS23,3.19337550795132e-52,0.418910879100777,0.973,0.901,1.1690628397059e-47,RPS23,up
MICOS13,4.13253716681664e-52,0.259092604056728,0.67,0.391,1.5128805313999e-47,MICOS13,up
UBAC1,4.47063818510133e-52,0.260674163241645,0.63,0.365,1.63665593318375e-47,UBAC1,up
NDUFS7,4.61274912916939e-52,0.302356622066674,0.719,0.453,1.68868132869762e-47,NDUFS7,up
KRT14,5.14139376124966e-52,0.647890004070812,0.625,0.374,1.88221284205589e-47,KRT14,up
CEACAM6,6.48427606690785e-52,-1.10785989151369,0.268,0.449,2.3738286253343e-47,CEACAM6,down
EIF3I,6.56661613746463e-52,0.271273715051785,0.694,0.425,2.40397250176443e-47,EIF3I,up
PSMC5,7.3956890769212e-52,0.2529225432813,0.706,0.432,2.70748781417008e-47,PSMC5,up
SPRR2D,7.87095573283957e-52,-2.17243726564003,0.188,0.366,2.88147818423524e-47,SPRR2D,down
SPRR1A,8.69840731369148e-52,-0.965786320904352,0.276,0.474,3.18439993346931e-47,SPRR1A,down
RPL37A,9.71759974821557e-52,0.352443521262955,0.966,0.873,3.55751609182424e-47,RPL37A,up
HNRNPH3,1.05057038610785e-51,0.263257572299002,0.741,0.476,3.84603312650224e-47,HNRNPH3,up
PABPN1,1.41378463031982e-51,0.30146700515966,0.831,0.596,5.17572415313781e-47,PABPN1,up
CRIP1,1.49370338192868e-51,0.469439977545437,0.789,0.545,5.4682987109027e-47,CRIP1,up
H3F3A,2.21494636786333e-51,0.37167670798666,0.972,0.901,8.10869715811087e-47,H3F3A,up
MDH1,2.6986700763984e-51,0.262569541100383,0.715,0.444,9.87956128268691e-47,MDH1,up
RPL17,2.90945116814858e-51,0.400727137116711,0.972,0.874,1.06512097814751e-46,RPL17,up
NDUFA12,3.13191113003531e-51,0.299403028264943,0.773,0.514,1.14656134559463e-46,NDUFA12,up
C15orf48,3.36018979067376e-51,-2.10141587719808,0.336,0.478,1.23013188046776e-46,C15orf48,down
TSPO,4.01463072349204e-51,0.396809363323955,0.849,0.631,1.4697161615632e-46,TSPO,up
NDUFB10,4.52689852346212e-51,0.302052602345537,0.767,0.516,1.65725228045425e-46,NDUFB10,up
LYPD2,5.23011428791417e-51,-1.99869606837114,0.066,0.22,1.9146925396625e-46,LYPD2,down
EIF3F,7.07936834502514e-51,0.251040531615825,0.707,0.426,2.59168595743025e-46,EIF3F,up
TUBA1C,1.97614287440915e-50,0.390303783848421,0.858,0.62,7.23446144892446e-46,TUBA1C,up
PLK1,2.61677002833412e-50,0.291586893624299,0.214,0.051,9.5797333967284e-46,PLK1,up
UBE2I,3.43421850851255e-50,0.279833269432324,0.771,0.54,1.25723305378136e-45,UBE2I,up
FUT3,4.2577171851437e-50,-0.694185240381832,0.216,0.386,1.55870768430926e-45,FUT3,down
MGST1,4.43267664095692e-50,0.385751669965921,0.625,0.374,1.62275859148792e-45,MGST1,up
PSMA1,4.49315432362969e-50,0.27688784790944,0.732,0.481,1.64489886633759e-45,PSMA1,up
CRABP2,4.6589723960814e-50,0.622100199060584,0.568,0.324,1.70560320448144e-45,CRABP2,up
ACTN1,8.6483362582171e-50,0.25317900638754,0.633,0.357,3.1660694207707e-45,ACTN1,up
TAF15,9.70198783896811e-50,0.282823436520892,0.803,0.552,3.55180072796784e-45,TAF15,up
ENSA,1.0914625624671e-49,0.322202265180053,0.857,0.615,3.9957352949358e-45,ENSA,up
ETFA,1.15952244297039e-49,0.253978152957925,0.67,0.402,4.24489571147031e-45,ETFA,up
RPL30,1.21120829616203e-49,0.425694115911958,0.981,0.919,4.43411245141958e-45,RPL30,up
PBX1,1.53997994445278e-49,0.268041760105273,0.658,0.379,5.63771257864719e-45,PBX1,up
PRDX6,1.62201999331088e-49,0.324026087040973,0.769,0.517,5.9380529935118e-45,PRDX6,up
EIF1AX,1.67878583954757e-49,0.28325220652548,0.859,0.643,6.1458670799997e-45,EIF1AX,up
COMMD6,1.70413564957301e-49,0.306382182234429,0.852,0.62,6.23867019952182e-45,COMMD6,up
TMEM123,1.95751837932574e-49,0.430816097852096,0.769,0.49,7.16627903487359e-45,TMEM123,up
TUBB4B,2.05582552549054e-49,0.515936177210005,0.892,0.739,7.52617166626833e-45,TUBB4B,up
SNHG6,2.59562502171251e-49,0.296931037556879,0.768,0.501,9.50232364198732e-45,SNHG6,up
KANK1,3.74898496083639e-49,0.391681188197965,0.596,0.324,1.37246590431259e-44,KANK1,up
NAA38,3.9746237307e-49,0.288642194357026,0.731,0.475,1.45507000157196e-44,NAA38,up
GAS5,4.17476203491188e-49,0.296113085996648,0.799,0.533,1.52833863336089e-44,GAS5,up
TRMT112,1.00112938235062e-48,0.339642114535689,0.842,0.63,3.66503455584738e-44,TRMT112,up
HSPD1,1.29638305643282e-48,0.354479808784231,0.923,0.762,4.74592873129492e-44,HSPD1,up
HSP90AB1,1.44242786404502e-48,0.338972362654852,0.98,0.927,5.28058416748241e-44,HSP90AB1,up
PSMA5,1.59161100760555e-48,0.257866622680459,0.687,0.434,5.82672873774315e-44,PSMA5,up
SYNCRIP,1.85198567267933e-48,0.270735918606159,0.771,0.524,6.77993434911175e-44,SYNCRIP,up
HNRNPL,2.35098810706752e-48,0.271166991552954,0.858,0.627,8.60673236116349e-44,HNRNPL,up
NENF,5.18597471170165e-48,0.275356362409621,0.648,0.387,1.89853348220686e-43,NENF,up
GSTP1,6.16312980026681e-48,0.466217536640261,0.97,0.9,2.25626018857967e-43,GSTP1,up
ATP5PF,6.32198898696352e-48,0.323173640011402,0.854,0.663,2.31441694823748e-43,ATP5PF,up
MICOS10,6.48542018362255e-48,0.308939659693457,0.873,0.676,2.37424747502238e-43,MICOS10,up
RPL35A,7.47205521707736e-48,0.373345020747215,0.98,0.938,2.73544469441985e-43,RPL35A,up
NDUFA4,8.42239698411263e-48,0.340741162003806,0.86,0.669,3.08335531191379e-43,NDUFA4,up
ETFB,8.46117778368364e-48,0.278733728863399,0.705,0.44,3.09755257482874e-43,ETFB,up
RPS16,8.67804338481432e-48,0.354639330795605,0.969,0.881,3.17694490274668e-43,RPS16,up
PUF60,1.14692598265527e-47,0.263726213387475,0.675,0.415,4.19878132990267e-43,PUF60,up
CACYBP,1.5573685991278e-47,0.30020679063266,0.811,0.59,5.70137070454698e-43,CACYBP,up
LMNA,1.86183598331876e-47,0.409311334040522,0.915,0.766,6.81599535133165e-43,LMNA,up
AKR1B10,1.89711273893413e-47,0.409565551182119,0.401,0.177,6.94514002596397e-43,AKR1B10,up
MALAT1,2.73442599183546e-47,-0.517071535905043,0.998,0.995,1.00104601135105e-42,MALAT1,down
LAD1,3.40055314103527e-47,0.348241782805349,0.722,0.474,1.2449084994016e-42,LAD1,up
RBM3,3.51949297820558e-47,0.327726698385187,0.77,0.519,1.28845118439128e-42,RBM3,up
HDAC1,3.56633370871684e-47,0.255669816578399,0.767,0.51,1.30559910742415e-42,HDAC1,up
PSMB3,3.75087684471776e-47,0.323490001935288,0.792,0.565,1.37315850408273e-42,PSMB3,up
AQP3,4.71545970933559e-47,0.556400958902965,0.819,0.625,1.72628264499067e-42,AQP3,up
ATP5PD,7.22908535955198e-47,0.324716374852572,0.841,0.619,2.64649585927838e-42,ATP5PD,up
TSTD1,7.49986681176435e-47,0.266618578057583,0.655,0.408,2.74562624111881e-42,TSTD1,up
HNRNPA0,7.53210923273267e-47,0.253864696513576,0.733,0.462,2.7574298690111e-42,HNRNPA0,up
TPR,8.0643144583748e-47,0.272233085993463,0.803,0.558,2.95226488006643e-42,TPR,up
MDM2,8.14308549731447e-47,-1.2342704309714,0.68,0.668,2.98110216971186e-42,MDM2,down
TAF4B,9.15822663751303e-47,0.254181421685209,0.491,0.244,3.35273518972715e-42,TAF4B,up
COX5B,1.33433056062561e-46,0.345360401978137,0.918,0.763,4.8848507493943e-42,COX5B,up
RBIS,1.50348068339839e-46,0.266653886726404,0.778,0.522,5.50409243385315e-42,RBIS,up
CALM2,1.92602150294331e-46,0.428720776048251,0.904,0.718,7.05097212012515e-42,CALM2,up
EFEMP1,2.30536191166887e-46,0.254019707740444,0.295,0.107,8.43969942242858e-42,EFEMP1,up
KHDRBS1,3.19797379733461e-46,0.28942452986293,0.877,0.665,1.17074622746623e-41,KHDRBS1,up
AP2M1,3.94419637326106e-46,0.332061496589576,0.84,0.64,1.44393085028714e-41,AP2M1,up
CCN1,5.49038327669798e-46,0.384440265710766,0.473,0.24,2.00997441376636e-41,CCN1,up
CHCHD2,1.35074532195438e-45,0.314183317583984,0.921,0.778,4.94494354914279e-41,CHCHD2,up
ANXA5,1.61316286562659e-45,0.281841165438433,0.711,0.437,5.90562793477239e-41,ANXA5,up
HSPA9,1.69597884867294e-45,0.257732533282478,0.779,0.526,6.20880896710678e-41,HSPA9,up
RPL26,3.02503569794537e-45,0.35001745139084,0.976,0.893,1.10743531866082e-40,RPL26,up
C12orf57,3.21165393477881e-45,0.295563863204705,0.801,0.548,1.17575438898317e-40,C12orf57,up
PSMD7,3.21943729213155e-45,0.255657282551717,0.757,0.515,1.17860379827644e-40,PSMD7,up
LGALS3BP,4.71147939260869e-45,0.31826041459403,0.764,0.515,1.72482549084012e-40,LGALS3BP,up
EIF3E,6.94552195126054e-45,0.266670613800687,0.787,0.543,2.54268613113697e-40,EIF3E,up
SCEL,7.36082026364625e-45,-0.909941592687899,0.207,0.375,2.69472269031826e-40,SCEL,down
IGFBP4,7.64193681395116e-45,0.251504779292164,0.548,0.309,2.79763664821938e-40,IGFBP4,up
PSMB6,9.48575227299168e-45,0.304053724195806,0.781,0.568,3.47263904961953e-40,PSMB6,up
BEX3,1.02223482763595e-44,0.402614262574186,0.549,0.32,3.74229948049243e-40,BEX3,up
COMT,1.04473687779638e-44,0.257732601363159,0.688,0.433,3.82467723592477e-40,COMT,up
RSRC1,1.56750296709636e-44,0.268489574014568,0.853,0.612,5.73847161224305e-40,RSRC1,up
RPL28,1.85424844216069e-44,0.339558864792036,0.992,0.963,6.78821812190609e-40,RPL28,up
SLC25A6,2.50243029893661e-44,0.337549603585318,0.834,0.624,9.16114708137704e-40,SLC25A6,up
RBM17,2.90535313286996e-44,0.28210989122635,0.717,0.451,1.06362072841236e-39,RBM17,up
NDUFA1,2.91442651957795e-44,0.349975215562891,0.899,0.717,1.06694240455229e-39,NDUFA1,up
COX7C,3.18002013849683e-44,0.323530351281151,0.944,0.815,1.16417357250231e-39,COX7C,up
CD81,5.39243778792549e-44,0.273994452878738,0.734,0.482,1.97411754978164e-39,CD81,up
NDUFB11,5.69286881073206e-44,0.347119205541444,0.854,0.654,2.0841023429209e-39,NDUFB11,up
NDUFA6,7.84488994031012e-44,0.278803919195185,0.79,0.555,2.87193575824813e-39,NDUFA6,up
DCXR,9.0132646888629e-44,0.250188075085837,0.645,0.402,3.29966606994582e-39,DCXR,up
GCLM,1.91473736358102e-43,0.276117087876038,0.411,0.195,7.00966201433376e-39,GCLM,up
NDUFA11,2.22368482184592e-43,0.271904605956767,0.844,0.632,8.14068776429575e-39,NDUFA11,up
EGR1,2.72750325818854e-43,0.488528539160531,0.894,0.733,9.98511667790243e-39,EGR1,up
FUS,3.0725081281387e-43,0.266211621215187,0.944,0.785,1.1248145006303e-38,FUS,up
RPN1,7.30520291117311e-43,0.276970957936792,0.816,0.603,2.67436173375137e-38,RPN1,up
RPL32,8.86470728817761e-43,0.408025621944257,0.983,0.932,3.24528069112894e-38,RPL32,up
NEDD8,1.30363444097867e-42,0.29049706026819,0.827,0.594,4.77247532497882e-38,NEDD8,up
RB1,1.34428233215059e-42,0.260606087879434,0.803,0.54,4.92128318977011e-38,RB1,up
RPS3A,1.4168510469407e-42,0.298813975065616,0.966,0.87,5.18694999774521e-38,RPS3A,up
CYCS,1.87622819249156e-42,0.264956656759367,0.848,0.63,6.86868378989235e-38,CYCS,up
GDI2,1.97661100448713e-42,0.369160969071174,0.763,0.527,7.23617522632692e-38,GDI2,up
ANXA1,2.42105760819678e-42,-0.855230822758937,0.965,0.943,8.86324979784758e-38,ANXA1,down
MUC20,2.75438075927789e-42,-1.43144506269235,0.393,0.5,1.00835125216404e-37,MUC20,down
RPS13,3.48140165326078e-42,0.316183569391788,0.966,0.884,1.27450633124224e-37,RPS13,up
NDUFC2,3.93989272793195e-42,0.448899906069702,0.816,0.615,1.44235532876861e-37,NDUFC2,up
NDUFS8,4.36699075866987e-42,0.250229983527444,0.695,0.455,1.59871164684145e-37,NDUFS8,up
RPL15,4.38834189447566e-42,0.380342487416651,0.959,0.86,1.60652808414859e-37,RPL15,up
POLR2L,5.48944975655455e-42,0.296477524481432,0.856,0.65,2.00963266137706e-37,POLR2L,up
XRCC5,1.08834116202895e-41,0.262443644069553,0.814,0.58,3.98430816007178e-37,XRCC5,up
RTRAF,1.37468287035607e-41,0.263364052330563,0.748,0.504,5.03257652008652e-37,RTRAF,up
SPNS2,1.38181301672957e-41,-0.537788597423456,0.044,0.165,5.0586792729453e-37,SPNS2,down
TTC9,1.83792206659449e-41,-0.69440107838684,0.276,0.421,6.72844889359577e-37,TTC9,down
MUC21,1.90741230509995e-41,-0.84813812260983,0.054,0.182,6.98284570774041e-37,MUC21,down
BCAM,2.09555365283317e-41,0.306473738639978,0.316,0.131,7.67161236765696e-37,BCAM,up
FOXQ1,2.11871562953036e-41,0.298028847232645,0.597,0.358,7.75640604814769e-37,FOXQ1,up
POMP,2.25102350343782e-41,0.268757333020181,0.819,0.613,8.24077194373552e-37,POMP,up
PPA1,3.35382716120359e-41,0.274365346989425,0.766,0.535,1.22780258544502e-36,PPA1,up
SUMO2,4.08622946912044e-41,0.280851534345684,0.914,0.777,1.4959277463503e-36,SUMO2,up
RPS14,5.65540656168067e-41,0.356930457731023,0.976,0.919,2.07038778816567e-36,RPS14,up
RPL38,1.33752305399501e-40,0.299826352749796,0.955,0.84,4.89653814837034e-36,RPL38,up
TPM3,1.54100614280975e-40,0.281998251796704,0.934,0.793,5.6414693882122e-36,TPM3,up
KRT10,1.77839756472742e-40,1.08462572965715,0.827,0.613,6.51053564471062e-36,KRT10,up
ATP1B3,1.94077747642112e-40,0.294208945257933,0.927,0.759,7.10499226343008e-36,ATP1B3,up
CEACAM1,2.13643085618486e-40,-0.85268937608315,0.233,0.377,7.82125972140714e-36,CEACAM1,down
RPL10,2.22618770346663e-40,0.27198838788813,0.983,0.933,8.14985056362098e-36,RPL10,up
ATP1A1,2.54118687950897e-40,0.258476338284868,0.869,0.661,9.30303104719437e-36,ATP1A1,up
PRDM1,2.75455219150569e-40,-0.830645118870124,0.447,0.553,1.00841401178832e-35,PRDM1,down
RAB11FIP1,3.02946146983388e-40,-0.802686197137485,0.74,0.738,1.10905554949148e-35,RAB11FIP1,down
SEM1,4.58203565034273e-40,0.276366480985257,0.917,0.764,1.67743743123397e-35,SEM1,up
HNRNPDL,5.71702397006979e-40,0.265938898070534,0.894,0.696,2.09294530520285e-35,HNRNPDL,up
FABP5,6.98582278981936e-40,0.382860472472915,0.917,0.782,2.55743986512497e-35,FABP5,up
CFH,9.15323719620266e-40,0.258039290576898,0.554,0.318,3.35090860515783e-35,CFH,up
ITGB6,1.2178285931609e-39,0.304514680505238,0.524,0.292,4.45834869670273e-35,ITGB6,up
UBA52,4.18212992146407e-39,0.282840465736419,0.951,0.843,1.53103594294878e-34,UBA52,up
HIST1H4C,9.92728169128821e-39,0.622180353773761,0.753,0.534,3.6342785543637e-34,HIST1H4C,up
YWHAE,1.12426969980131e-38,0.275432589187994,0.891,0.713,4.11583894400262e-34,YWHAE,up
PSMD8,1.2695978498202e-38,0.250089828047788,0.78,0.548,4.64787076840675e-34,PSMD8,up
FLNA,1.33803993213034e-38,0.312810619702125,0.768,0.516,4.89843038753594e-34,FLNA,up
PDIA3,1.35118029188831e-38,0.27891693308431,0.887,0.696,4.9465359305739e-34,PDIA3,up
RPL22L1,1.51785685158735e-38,0.269460944282445,0.789,0.564,5.55672214797614e-34,RPL22L1,up
NDUFB1,2.02563655947312e-38,0.284035269077476,0.857,0.663,7.41565288057515e-34,NDUFB1,up
PSMD2,2.28987620696049e-38,0.250487835481689,0.785,0.558,8.38300780606164e-34,PSMD2,up
FUT6,4.91854740729068e-38,-0.522664366139455,0.109,0.248,1.80063102033505e-33,FUT6,down
NACA,5.03875918234892e-38,0.301082721536556,0.969,0.893,1.84463934906612e-33,NACA,up
COX6B1,5.47702946386681e-38,0.27097639411406,0.927,0.795,2.005085716427e-33,COX6B1,up
PSME1,5.92447495164642e-38,0.282203256288569,0.869,0.688,2.16889103504824e-33,PSME1,up
GPX4,1.00126581038927e-37,0.277985479484186,0.867,0.678,3.66553400525407e-33,GPX4,up
HLA-E,1.79191075678219e-37,-0.496871675624949,0.939,0.89,6.56000608950393e-33,HLA-E,down
PHLDA2,4.30180483396365e-37,0.35013804554285,0.841,0.637,1.57484773166575e-32,PHLDA2,up
ALDOA,6.5330426321601e-37,0.3093315754303,0.916,0.771,2.39168157720749e-32,ALDOA,up
WWOX,7.50426251061024e-37,0.259208650945054,0.79,0.562,2.7472354625093e-32,WWOX,up
SPRR2F,7.8095067619467e-37,-1.04351101976684,0.054,0.172,2.85898233048107e-32,SPRR2F,down
DUOX2,1.05578585134148e-36,-0.732143989274961,0.204,0.342,3.86512642317602e-32,DUOX2,down
CEACAM7,1.50619051519532e-36,-0.613938555355838,0.057,0.175,5.51401285707855e-32,CEACAM7,down
SYPL1,1.95482353904099e-36,0.262513369291312,0.719,0.495,7.15641349407518e-32,SYPL1,up
TMPRSS11E,3.2418185991767e-36,-1.20603696963294,0.175,0.315,1.1867973709726e-31,TMPRSS11E,down
ANAPC11,4.07886746481997e-36,0.262086526729977,0.813,0.606,1.49323259019594e-31,ANAPC11,up
CTSH,5.20738534250543e-36,0.287005069544186,0.587,0.37,1.90637170003781e-31,CTSH,up
NFE2L2,1.88826255488964e-35,0.32754288107012,0.908,0.738,6.91274038719549e-31,NFE2L2,up
HSPE1,3.43161054103846e-35,0.291435983461377,0.921,0.781,1.25627830296877e-30,HSPE1,up
SDCBP2,3.6214436784869e-35,-0.713762921736296,0.463,0.545,1.32577431625727e-30,SDCBP2,down
DHRS9,5.13767949742073e-35,-0.518740307770516,0.054,0.165,1.88085308721076e-30,DHRS9,down
GSTM3,5.72837776764446e-35,0.325763940144906,0.237,0.09,2.09710181695696e-30,GSTM3,up
JPT1,6.39426138942643e-35,0.285713274842062,0.839,0.654,2.34087515205512e-30,JPT1,up
AKR1C3,3.38528162587365e-34,0.656374170228356,0.266,0.113,1.23931775041609e-29,AKR1C3,up
ATP5ME,3.80107214757916e-34,0.27715755512565,0.86,0.646,1.39153450250726e-29,ATP5ME,up
TNC,4.45693225237532e-34,0.26572420074482,0.316,0.143,1.63163832827208e-29,TNC,up
ATP5MD,1.00041556562755e-33,0.288211691489221,0.856,0.692,3.66242134420591e-29,ATP5MD,up
RPL14,1.96951912441423e-33,0.315308840892911,0.956,0.841,7.21021256256805e-29,RPL14,up
PRSS8,1.98369331954262e-33,-0.956999978896896,0.488,0.543,7.26210287351356e-29,PRSS8,down
CLIC1,5.49996098912139e-33,0.259644214225067,0.898,0.735,2.01348071850745e-28,CLIC1,up
CALR,6.50057286689113e-33,0.31195732614859,0.915,0.783,2.37979472084017e-28,CALR,up
TP53INP2,2.04813068674378e-32,-0.811442016491685,0.236,0.364,7.49800163110031e-28,TP53INP2,down
